github.com/AlDanial/cloc v 1.96  T=16.75 s (315.6 files/s, 121472.1 lines/s)
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                                                                                     blank        comment           code
../nutanix-era-airavata/setup/vm_setup/era_server/update_lvm_config.py                                                                                                                                                       1              0              8
../nutanix-era-airavata/setup/vm_setup/era_server/update_version_info.sh                                                                                                                                                     2              0              8
../nutanix-era-airavata/ui/src/assets/styles/Components/button.less                                                                                                                                                          1              0              8
../nutanix-era-airavata/ui/src/assets/styles/Components/table.less                                                                                                                                                           0              0              8
../nutanix-era-airavata/ui/src/pages/SLAs.less                                                                                                                                                                               5              5              8
../nutanix-era-airavata/utils/api_list.py                                                                                                                                                                                    2              0              8
../nutanix-era-airavata/utils/diagnostics/erarepo_queries/dbservers.sql                                                                                                                                                      1              6              8
../nutanix-era-airavata/era_common/requirements.txt                                                                                                                                                                          1              0              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/__init__.py                                                                                                                                               3             16              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/era/EraDrive/BucketRepository.py                                                                                                                          2              0              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/register_oracle_database/bin/backup_to_be_removed_later_by_kamal_bala/register_database_asm.sh                              0              1              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/register_oracle_database/bin/backup_to_be_removed_later_by_kamal_bala/snapshot_database.sh                                  0              0              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/vss/era_hardware_provider/EraVssHwProvider/EraHardwareProviderVersion.h                                                                            7             12              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/vss/hardware_provider/eventlogmsgs.mc                                                                                                              3              0              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/postgres_database/README.md                                                                                                                                      1              0              7
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/register_host/ansible/main.yml                                                                                                                                   2              0              7
../nutanix-era-airavata/mgmt_app/resources/tomcatserverfiles/context.xml                                                                                                                                                     3             17              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/api/ERACloudTypeDAO.java                                                                                                                                            4              0              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/api/ERAEntityViewDAO.java                                                                                                                                           3              1              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/dao/api/ERATelemetryDAO.java                                                                                                                                            6              5              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/entities/interfaces/ERATimeMachineInterface.java                                                                                                                  5             15              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/service/api/ERACloudTypeServiceAPI.java                                                                                                                                 4              0              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/service/api/ERAHealthCheckAPI.java                                                                                                                                      2              0              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/service/api/RegistrationServiceAPI.java                                                                                                                                 5              5              7
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/validators/task/TaskInfoDTOValidationCondition.java                                                                                                                     3              0              7
../nutanix-era-airavata/nutest/resources/cdv/config_jsons/fileshare_quorum/fileshare_quorum_witness.json                                                                                                                     0              0              7
../nutanix-era-airavata/nutest/resources/cdv/config_jsons/installer/sqlserver_database_iso.json                                                                                                                              0              0              7
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/dbserver_create.json                                                                                                                                      0              0              7
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.8/profile_software_list.json                                                                                                                               0              0              7
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.9/dbserver_list.json                                                                                                                                       0              0              7
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.9/profile_dbparams_list.json                                                                                                                               1              0              7
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.9/profile_software_list.json                                                                                                                               1              0              7
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.9/dbserver_delete/oracle_database/payload.json                                                                                                                   0              0              7
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.9/dbserver_remove/oracle_database/payload.json                                                                                                                   0              0              7
../nutanix-era-airavata/nutest/tools/cluster_monitor/pd_clean_up.sh                                                                                                                                                          1              0              7
../nutanix-era-airavata/setup/repos_setup/repos/schema_upgrades/0.9.3.sql                                                                                                                                                    3              0              7
../nutanix-era-airavata/setup/upgrade/config.json                                                                                                                                                                            0              0              7
../nutanix-era-airavata/setup/vm_setup/era_server/run_dropcache.sh                                                                                                                                                           4              0              7
../nutanix-era-airavata/setup/vm_setup/era_server/trim_disk.sh                                                                                                                                                               1              1              7
../nutanix-era-airavata/setup/vm_setup/era_server/unzip.py                                                                                                                                                                   2              0              7
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_context_ha_max_Active_increased.xml                                                                                                0              0              7
../nutanix-era-airavata/tests/test_utils/mock_utils.py                                                                                                                                                                       2              0              7
../nutanix-era-airavata/ui/config/jest/fileTransform.js                                                                                                                                                                      3              2              7
../nutanix-era-airavata/ui/src/UIReleaseVersion.jsx                                                                                                                                                                          1              0              7
../nutanix-era-airavata/ui/src/index.less                                                                                                                                                                                    1              0              7
../nutanix-era-airavata/ui/src/tools/SpelJsUtil.js                                                                                                                                                                           2              0              7
../nutanix-era-airavata/utils/diagnostics/erarepo_queries/statusTMs.sql                                                                                                                                                      0              5              7
../nutanix-era-airavata/era_common/nutanix_era/common/generic/string_util.py                                                                                                                                                 4              0              6
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/utils/helpers/kb_articles.py                                                                                                                              2              0              6
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/era_server/stats/StatsConstants.py                                                                                                                               0              0              6
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/create_standby_database/roles/configuration_before_standby_creation/tasks/main.yml                                          3              0              6
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/register_oracle_database/bin/backup_to_be_removed_later_by_kamal_bala/register_database.sh                                  0              2              6
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/vss/hardware_provider/VssSampleProvider.def                                                                                                        2              1              6
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/register_host/ansible/windows_main.yml                                                                                                                           2              0              6
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/cache/ERACacheStatus.java                                                                                                                                               4              0              6
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/constants/enums/ProfileDeleteMode.java                                                                                                                                  1              5              6
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/metadata/EraProtectionDomainMetadata.java                                                                                                                         2              1              6
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/metadata/EraTimeMachineLogDriveAssocMetadata.java                                                                                                                 2              1              6
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/timemachine/ea/EraActiveHelper.java                                                                                                                                     2              2              6
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/clone_refresh.json                                                                                                                                        0              0              6
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/database_standby.json                                                                                                                                     0              0              6
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/database_standby_delete.json                                                                                                                              0              0              6
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/dbserver_cluster_remove.json                                                                                                                              0              0              6
../nutanix-era-airavata/nutest/resources/era/oracle/scripts/stby-setup-lsnrctl-restart.sh                                                                                                                                    1              0              6
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.8/dbserver_list.json                                                                                                                                       0              0              6
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.8/profile_dbparams_list.json                                                                                                                               0              0              6
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.8/profile_network_list.json                                                                                                                                0              0              6
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.9/profile_network_list.json                                                                                                                                1              0              6
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.9/resource_network_list.json                                                                                                                               0              0              6
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.9/clone_refresh/oracle_database/payload.json                                                                                                                     0              0              6
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.9/database_update/oracle_database/payload.json                                                                                                                   0              0              6
../nutanix-era-airavata/nutest/resources/era/upgrade_bundle/upgrade_bundle_mapping.json                                                                                                                                      0              0              6
../nutanix-era-airavata/nutest/tools/smokes_backup/42/tools/smokes_branch.sh                                                                                                                                                 0              0              6
../nutanix-era-airavata/nutest/tools/vcenter_installation/vcenter_install-taurus01/backup/remote_type/install_pre_reboot.ps1                                                                                                 2              4              6
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/era/time_machine_status.py                                                                                                                                      1              6              6
../nutanix-era-airavata/setup/apache-tomcat-9.0.70/conf/jaspic-providers.xml                                                                                                                                                 2             15              6
../nutanix-era-airavata/setup/apache-tomcat-9.0.70/conf/tomcat-users.xml                                                                                                                                                     4             46              6
../nutanix-era-airavata/setup/era_server_setup/alerts/alertmanager.yml                                                                                                                                                       0              0              6
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/common_layer_config_versions/common_layer_config_2.2.json                                                                                                2              0              6
../nutanix-era-airavata/setup/inline_register_host/linux/README.txt                                                                                                                                                          1              0              6
../nutanix-era-airavata/setup/inline_register_host/windows/README.txt                                                                                                                                                        1              0              6
../nutanix-era-airavata/setup/inline_register_host/windows/setup/scripts/read_json.py                                                                                                                                        2              0              6
../nutanix-era-airavata/setup/test_setup/MailingList.json                                                                                                                                                                    1              0              6
../nutanix-era-airavata/setup/upgrade/scripts/mgmt_server/ResponseInfo.py                                                                                                                                                    2              0              6
../nutanix-era-airavata/setup/vm_setup/era_server/disable_postgres_remote.sh                                                                                                                                                 0              1              6
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_context.xml                                                                                                                        0              0              6
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_context_ha.xml                                                                                                                     0              0              6
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_context_missing_attribs.xml                                                                                                        0              0              6
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_context_missing_resource_connection.xml                                                                                            0              0              6
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_context_name_missing.xml                                                                                                           0              0              6
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/mssql/mock_win32api.py                                                                                                                                     1              0              6
../nutanix-era-airavata/tests/test_utils/fixtures/getpass.py                                                                                                                                                                 1              0              6
../nutanix-era-airavata/ui/src/assets/styles/Components/icons.less                                                                                                                                                           0              0              6
../nutanix-era-airavata/era_common/nutanix_era/common/storage_monitor/constants.py                                                                                                                                           0              0              5
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/AnsibleRoles/system_service_mgmt/tests/test.yml                                                                                                                  0              0              5
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/utils/helpers/ApplicationStorageProcessor.py                                                                                                              0              0              5
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/backup_oracle_database/main.yml                                                                                             3              0              5
../nutanix-era-airavata/era_server_cli/version.txt                                                                                                                                                                           1              0              5
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/entities/interfaces/ERATimeCard.java                                                                                                                              2             15              5
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/dbserver_delete.json                                                                                                                                      0              0              5
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/time_machine_snapshot_create.json                                                                                                                         0              0              5
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.8/profile_compute_list.json                                                                                                                                0              0              5
../nutanix-era-airavata/nutest/resources/era/output_mapper/api/v0.9/profile_compute_list.json                                                                                                                                0              0              5
../nutanix-era-airavata/nutest/resources/era/payload/api/v0.9/time_machine_snapshot_create/oracle_database/payload.json                                                                                                      0              0              5
../nutanix-era-airavata/nutest/thirdparty_tools/metadata_processor/test_data_service/tds_v1.py                                                                                                                               9             20              5
../nutanix-era-airavata/nutest/thirdparty_tools/nutest_linter/validators/base_validator.py                                                                                                                                   7             28              5
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/era/era_user_role.py                                                                                                                                            1              6              5
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/common_layer_config_versions/common_layer_config_2.1.1.json                                                                                              2              0              5
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/mariadb_database_config_versions/mariadb_database_config_2.2.json                                                                                        0              0              5
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/mysql_database_config_versions/mysql_database_config_2.2.json                                                                                            0              0              5
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/postgres_database_nfs_config_versions/postgres_database_nfs_config_2.2.json                                                                              0              0              5
../nutanix-era-airavata/setup/repos_setup/repos/reset_pwd.sql                                                                                                                                                                0              0              5
../nutanix-era-airavata/setup/repos_setup/repos/schema_upgrades/1.1.1.1.sql                                                                                                                                                  2              1              5
../nutanix-era-airavata/setup/vm_setup/era_server/patch_script/requirements.txt                                                                                                                                              0              0              5
../nutanix-era-airavata/setup/vm_setup/oracle/clone_db/command_alter_db.sql                                                                                                                                                  0              0              5
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/AnsibleModules/bin/test_wrong_context.xml                                                                                                                  0              0              5
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/utils/helpers/test_kb_articles.py                                                                                                                   3              0              5
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/era_server/test_eraserver_constants.py                                                                                                                     5              2              5
../nutanix-era-airavata/ui/src/assets/styles/Components/badge.less                                                                                                                                                           0              0              5
../nutanix-era-airavata/era_common/nutanix_era/common/generic/ResponseInfo.py                                                                                                                                                2              0              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/HCS/DataModelAccess/constant.py                                                                                                                           3              2              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/HCS/processor/AWSProcessor.py                                                                                                                             3              4              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/HCS/processor/AzureProcessor.py                                                                                                                           1              0              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/nutanix/resources/resource_response.py                                                                                                                    2              0              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/provision_oracle_database/defaults/main.yml                                                                                 2              1              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/vss/hardware_provider/EventLogMsgs.h                                                                                                               5             39              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/orchestrators/vss/hardware_provider/VssSampleProvider.vcxproj.user                                                                                               0              0              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/saphana_database/unix/generic/actions/provision_saphana_database/defaults/main.yml                                                                               2              1              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/scripts/common/README.txt                                                                                                                                        3              0              4
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/scripts/mssql/README.txt                                                                                                                                         2              0              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/enums/DiscoveryEntityType.java                                                                                                                                          3              0              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/generic/interfaces/ERAEngine.java                                                                                                                                       2              0              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/cloud/CloudTypes.java                                                                                                                                             1              7              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERADBServerClusterInfo.java                                                                                                                                  2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERADBServerLogicalClusterInfo.java                                                                                                                           2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERADatabaseInfo.java                                                                                                                                         2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERADatabaseNodeInfo.java                                                                                                                                     2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERALogicalDBServerInfo.java                                                                                                                                  2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/ERASoftwareInstallationInfo.java                                                                                                                             2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/EraProtectionDomainInfo.java                                                                                                                                 2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/EraTimeMachineClusterAssocInfo.java                                                                                                                          2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/EraTimeMachineLogDriveAssocInfo.java                                                                                                                         2              2              4
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/metadata/ERASoftwareInstallationMetadata.java                                                                                                                     2              2              4
../nutanix-era-airavata/mgmt_app/test/com/nutanix/junit5/extensions/TestConstants.java                                                                                                                                       1              0              4
../nutanix-era-airavata/mgmt_app/test/resources/junit5-ext-example/person-2.json                                                                                                                                             0              0              4
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/database_remove.json                                                                                                                                      0              0              4
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/profile_software_create.json                                                                                                                              0              0              4
../nutanix-era-airavata/nutest/resources/era/mariadb/scripts/mysql_service_register.sh                                                                                                                                       1              0              4
../nutanix-era-airavata/nutest/tools/performace_monitor_smokes/perfmon/wsgi.py                                                                                                                                               2              0              4
../nutanix-era-airavata/nutest/tools/smokes_backup/171/tools/stress_testbed_insights_cleanup.sh                                                                                                                              1              0              4
../nutanix-era-airavata/nutest/unit_test/cluster.txt                                                                                                                                                                         0              0              4
../nutanix-era-airavata/setup/certificates/README.txt                                                                                                                                                                        2              0              4
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/oracle_database_national_charsets.json                                                                                                                   0              0              4
../nutanix-era-airavata/setup/era_server_setup/config/driver_config/sqlserver_config_versions/sqlserver_config_1.3.1.json                                                                                                    0              0              4
../nutanix-era-airavata/tests/era_common/nutanix_era/common/Logging/era_logger_common.py                                                                                                                                     1              0              4
../nutanix-era-airavata/tests/era_drivers/nutanix_era/era_drivers/common/era/ClusteredTimeMachine/sample_dbreg_appinfos/cases_list.py                                                                                        0              0              4
../nutanix-era-airavata/ui/src/components/ParticleBackground/ParticleBackground.examples.md                                                                                                                                  1              0              4
../nutanix-era-airavata/ui/src/constants/hypervisorTypes.js                                                                                                                                                                  0              0              4
../nutanix-era-airavata/era_common/nutanix_era/common/generic/HeaderInfo.py                                                                                                                                                  2              0              3
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/AnsibleRoles/system_service_mgmt/vars/main.yml                                                                                                                   0              1              3
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/common/fault_injection/fault_injection_test.json                                                                                                                 0              0              3
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/era_server/stats/utils/StatsUtil.py                                                                                                                              2              5              3
../nutanix-era-airavata/era_drivers/nutanix_era/era_drivers/oracle_database/unix/generic/actions/wrapper_script.py                                                                                                           2              5              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/entities/EraDbLogFileInfo.java                                                                                                                                    3              4              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/entities/EraDiskInfo.java                                                                                                                                         3              4              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/drive/entities/EraStagingLogFileInfo.java                                                                                                                               3              4              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/accesscontrol/ERAAccessControlList.java                                                                                                                           2              7              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/info/EraEntityInfoBase.java                                                                                                                                       2              2              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/metadata/ERADriveMetadata.java                                                                                                                                    2              1              3
../nutanix-era-airavata/mgmt_app/src/com/nutanix/era/model/schedule/EraScheduleDetails.java                                                                                                                                  3              0              3
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/database_extend_storage.json                                                                                                                              0              0              3
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/database_update.json                                                                                                                                      0              0              3
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/dbserver_remove.json                                                                                                                                      0              0              3
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/perform_catchup.json                                                                                                                                      0              0              3
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/profile_dbparams_create.json                                                                                                                              0              0              3
../nutanix-era-airavata/nutest/resources/era/input_mapper/api/v0.9/profile_software_update.json                                                                                                                              0              0              3
../nutanix-era-airavata/nutest/workflows/nutanix/era/testlib/onprem_ui/data.yml                                                                                                                                              0              1              3
../nutanix-era-airavata/setup/repos_setup/create_zip.sh                                                                                                                                                                      3              0              3
